x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.3.27,2018-03-27 0:00,NU,2018,3,27,-30.2,,-34.8,,-25.5,,0,,,M,,M,2,,34,,59,,0,,48.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.3.28,2018-03-28 0:00,NU,2018,3,28,,M,-27,E,,M,,M,,M,,M,2,,,M,,M,,M,,M,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.3.29,2018-03-29 0:00,NU,2018,3,29,,M,,M,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.3.30,2018-03-30 0:00,NU,2018,3,30,-25.2,,-28.3,,-22.1,,0.4,,,M,,M,1,,34,,69,,0,,43.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.3.31,2018-03-31 0:00,NU,2018,3,31,-25.9,,-29.4,,-22.4,,0,,,M,,M,1,,1,,39,,0,,43.9,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.1,2018-04-01 0:00,NU,2018,4,1,-26.7,,-31.3,,-22,,0,,,M,,M,1,,33,,48,,0,,44.7,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.2,2018-04-02 0:00,NU,2018,4,2,-24.4,,-26.8,,-22,,0,,,M,,M,1,,34,,65,,0,,42.4,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.3,2018-04-03 0:00,NU,2018,4,3,-14.1,,-22.4,,-5.7,,0,,,M,,M,1,,34,,72,,0,,32.1,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.4,2018-04-04 0:00,NU,2018,4,4,-20,,-23.5,,-16.4,,0,,,M,,M,1,,35,,50,,0,,38,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.5,2018-04-05 0:00,NU,2018,4,5,-19.8,,-25.9,,-13.7,,0,,,M,,M,1,,35,,76,,0,,37.8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.6,2018-04-06 0:00,NU,2018,4,6,-25.7,,-28.2,,-23.1,,0,,,M,,M,1,,34,,65,,0,,43.7,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.7,2018-04-07 0:00,NU,2018,4,7,-21.5,,-26.4,,-16.5,,0,,,M,,M,1,,34,,41,,0,,39.5,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.8,2018-04-08 0:00,NU,2018,4,8,-23.9,,-26.2,,-21.5,,0,,,M,,M,1,,31,,37,,0,,41.9,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.9,2018-04-09 0:00,NU,2018,4,9,-25.2,,-29.2,,-21.2,,0,,,M,,M,1,,0,,0,,0,,43.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.10,2018-04-10 0:00,NU,2018,4,10,-27.8,,-32.1,,-23.5,,0,,,M,,M,1,,31,,35,,0,,45.8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.11,2018-04-11 0:00,NU,2018,4,11,-27.9,,-31.3,,-24.4,,0,,,M,,M,1,,35,,50,,0,,45.9,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.12,2018-04-12 0:00,NU,2018,4,12,-24.9,,-30.1,,-19.7,,0,,,M,,M,1,,34,,48,,0,,42.9,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.13,2018-04-13 0:00,NU,2018,4,13,-21.5,,-27.1,,-15.9,,0,,,M,,M,1,,35,,32,,0,,39.5,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.14,2018-04-14 0:00,NU,2018,4,14,-15.5,,-20.8,,-10.2,,0,,,M,,M,1,,0,,0,,0,,33.5,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.15,2018-04-15 0:00,NU,2018,4,15,-11,,-15.5,,-6.5,,0,,,M,,M,0,T,0,,0,,0,,29,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.16,2018-04-16 0:00,NU,2018,4,16,-13.7,,-20,,-7.4,,0,,,M,,M,1,,36,,59,,0,,31.7,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.17,2018-04-17 0:00,NU,2018,4,17,-16.5,,-22.5,,-10.5,,0,,,M,,M,1,,35,,43,,0,,34.5,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.18,2018-04-18 0:00,NU,2018,4,18,-5.6,,-11.2,,0.1,,0.2,,,M,,M,1,,14,,61,,0,,23.6,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.19,2018-04-19 0:00,NU,2018,4,19,-7.7,,-14.6,,-0.7,,0,,,M,,M,1,,29,,50,,0,,25.7,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.23,2018-04-23 0:00,NU,2018,4,23,,M,,M,-11.9,E,,M,,M,,M,0,T,0,,0,,,M,,M,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.24,2018-04-24 0:00,NU,2018,4,24,-17.3,,-23.6,,-11,,0.4,,,M,,M,3,,0,,0,,0,,35.3,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.25,2018-04-25 0:00,NU,2018,4,25,-19,,-24.8,,-13.2,,0,,,M,,M,,,32,,44,,0,,37,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.26,2018-04-26 0:00,NU,2018,4,26,-18.6,,-21.7,,-15.5,,0,,,M,,M,1,,0,,0,,0,,36.6,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.27,2018-04-27 0:00,NU,2018,4,27,-16.8,,-21.7,,-11.8,,0,,,M,,M,0,T,0,,0,,0,,34.8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.28,2018-04-28 0:00,NU,2018,4,28,-12.1,,-19.9,,-4.2,,0.7,,,M,,M,0,T,34,,44,,0,,30.1,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.29,2018-04-29 0:00,NU,2018,4,29,-17.6,,-20.2,,-14.9,,0,,,M,,M,2,,35,,50,,0,,35.6,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.4.30,2018-04-30 0:00,NU,2018,4,30,-18.3,,-22,,-14.6,,0,,,M,,M,1,,29,,48,,0,,36.3,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.1,2018-05-01 0:00,NU,2018,5,1,-17.2,,-21.9,,-12.5,,0,,,M,,M,1,,0,,0,,0,,35.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.2,2018-05-02 0:00,NU,2018,5,2,-12.3,,-18.5,,-6,,0.4,,,M,,M,1,,21,,44,,0,,30.3,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.3,2018-05-03 0:00,NU,2018,5,3,-10.8,,-17.4,,-4.1,,0,,,M,,M,1,,36,,52,,0,,28.8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.4,2018-05-04 0:00,NU,2018,5,4,-17.6,,-20.8,,-14.4,,0.2,,,M,,M,1,,35,,48,,0,,35.6,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.5,2018-05-05 0:00,NU,2018,5,5,-16.7,,-21.5,,-11.9,,0,,,M,,M,1,,0,,0,,0,,34.7,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.6,2018-05-06 0:00,NU,2018,5,6,-5.8,,-13,,1.4,,4.5,,,M,,M,1,,34,,65,,0,,23.8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.7,2018-05-07 0:00,NU,2018,5,7,-14.5,,-16,,-13,,0,,,M,,M,5,,33,,76,,0,,32.5,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.8,2018-05-08 0:00,NU,2018,5,8,-13.4,,-15.7,,-11.1,,0,,,M,,M,5,,31,,46,,0,,31.4,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.9,2018-05-09 0:00,NU,2018,5,9,-12.5,,-15.9,,-9,,0,,,M,,M,4,,35,,41,,0,,30.5,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.10,2018-05-10 0:00,NU,2018,5,10,-8.8,,-13.3,,-4.3,,0,,,M,,M,4,,34,,41,,0,,26.8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.11,2018-05-11 0:00,NU,2018,5,11,-10.2,,-13.7,,-6.6,,0,,,M,,M,4,,34,,61,,0,,28.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.12,2018-05-12 0:00,NU,2018,5,12,-14.4,,-18.8,,-9.9,,0,,,M,,M,4,,31,,32,,0,,32.4,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.13,2018-05-13 0:00,NU,2018,5,13,-11.7,,-14.4,,-8.9,,0.4,,,M,,M,4,,34,,43,,0,,29.7,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.14,2018-05-14 0:00,NU,2018,5,14,-13.2,,-16,,-10.3,,0,,,M,,M,4,,34,,56,,0,,31.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.15,2018-05-15 0:00,NU,2018,5,15,-12,,-15.2,,-8.8,,0,,,M,,M,3,,36,,59,,0,,30,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.16,2018-05-16 0:00,NU,2018,5,16,-10.3,,-12.6,,-8,,0,,,M,,M,3,,32,,57,,0,,28.3,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.17,2018-05-17 0:00,NU,2018,5,17,-9.9,,-11.1,,-8.7,,0,,,M,,M,3,,32,,41,,0,,27.9,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.18,2018-05-18 0:00,NU,2018,5,18,-8.8,,-15.4,,-2.1,,0,,,M,,M,3,,27,,39,,0,,26.8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.19,2018-05-19 0:00,NU,2018,5,19,-5.7,,-11,,-0.4,,3.6,,,M,,M,4,,36,,78,,0,,23.7,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.20,2018-05-20 0:00,NU,2018,5,20,-9,,-11.3,,-6.7,,0,,,M,,M,3,,32,,44,,0,,27,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.21,2018-05-21 0:00,NU,2018,5,21,-6.4,,-9,,-3.8,,0,,,M,,M,2,,32,,32,,0,,24.4,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.22,2018-05-22 0:00,NU,2018,5,22,-5.6,,-6.7,,-4.5,,5.7,,,M,,M,2,,13,,41,,0,,23.6,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.23,2018-05-23 0:00,NU,2018,5,23,-2.9,,-5.5,,-0.3,,0.2,,,M,,M,14,,11,,54,,0,,20.9,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.24,2018-05-24 0:00,NU,2018,5,24,-4.5,,-9.5,,0.5,,0,,,M,,M,6,,36,,52,,0,,22.5,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.25,2018-05-25 0:00,NU,2018,5,25,-8,,-13.4,,-2.6,,1.4,,,M,,M,3,,12,,43,,0,,26,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.26,2018-05-26 0:00,NU,2018,5,26,-1.8,,-3.8,,0.2,,7.1,,,M,,M,10,,15,,52,,0,,19.8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.27,2018-05-27 0:00,NU,2018,5,27,-2.1,,-4.6,,0.5,,0,,,M,,M,9,,35,,63,,0,,20.1,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.28,2018-05-28 0:00,NU,2018,5,28,-5.7,,-9.2,,-2.1,,0,,,M,,M,7,,32,,43,,0,,23.7,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.29,2018-05-29 0:00,NU,2018,5,29,-2.4,,-3.4,,-1.4,,4.7,,,M,,M,7,,8,,39,,0,,20.4,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.30,2018-05-30 0:00,NU,2018,5,30,-3.9,,-5.8,,-2,,0,,,M,,M,7,,32,,57,,0,,21.9,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.5.31,2018-05-31 0:00,NU,2018,5,31,-5,,-6.5,,-3.5,,0,,,M,,M,7,,33,,57,,0,,23,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.1,2018-06-01 0:00,NU,2018,6,1,-4.8,,-9,,-0.5,,0,,,M,,M,,,33,,32,,0,,22.8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.2,2018-06-02 0:00,NU,2018,6,2,-7,,-12.5,,-1.5,,0,,,M,,M,,,0,,0,,0,,25,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.3,2018-06-03 0:00,NU,2018,6,3,-4.4,,-8.1,,-0.6,,0,,,M,,M,,,0,,0,,0,,22.4,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.4,2018-06-04 0:00,NU,2018,6,4,-3.2,,-5,,-1.3,,0,,,M,,M,,,0,,0,,0,,21.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.5,2018-06-05 0:00,NU,2018,6,5,-0.5,,-2.9,,2,,0,,,M,,M,,,0,,0,,0,,18.5,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.6,2018-06-06 0:00,NU,2018,6,6,-3.1,,-5.6,,-0.6,,0,,,M,,M,,,0,,0,,0,,21.1,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.7,2018-06-07 0:00,NU,2018,6,7,-0.6,,-5.9,,4.8,,0,,,M,,M,,,0,,0,,0,,18.6,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.8,2018-06-08 0:00,NU,2018,6,8,3,,-0.7,,6.7,,0,,,M,,M,,,12,,32,,0,,15,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.9,2018-06-09 0:00,NU,2018,6,9,2.8,,-0.8,,6.4,,1.5,,,M,,M,,,12,,43,,0,,15.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.10,2018-06-10 0:00,NU,2018,6,10,4.9,,0.3,,9.5,,0,,,M,,M,,,9,,33,,0,,13.1,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.11,2018-06-11 0:00,NU,2018,6,11,4.1,,1.1,,7,,0.2,,,M,,M,,,10,,63,,0,,13.9,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.12,2018-06-12 0:00,NU,2018,6,12,4,,0.8,,7.1,,0,,,M,,M,,,11,,69,,0,,14,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.13,2018-06-13 0:00,NU,2018,6,13,6,,1.1,,10.9,,0,,,M,,M,,,14,,39,,0,,12,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.14,2018-06-14 0:00,NU,2018,6,14,7.6,,1.4,,13.7,,0,,,M,,M,,,0,,0,,0,,10.4,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.15,2018-06-15 0:00,NU,2018,6,15,8.1,,1.5,,14.6,,0,,,M,,M,,,0,,0,,0,,9.9,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.16,2018-06-16 0:00,NU,2018,6,16,5.8,,3.8,,7.8,,5,,,M,,M,,,0,,0,,0,,12.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.17,2018-06-17 0:00,NU,2018,6,17,13.1,,4.4,,21.7,,0.2,,,M,,M,,,36,,39,,0,,4.9,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.18,2018-06-18 0:00,NU,2018,6,18,,M,3.9,E,,M,,M,,M,,M,,,32,,50,,,M,,M,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.19,2018-06-19 0:00,NU,2018,6,19,,M,0.2,E,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.20,2018-06-20 0:00,NU,2018,6,20,11,,1.7,,20.2,,1,,,M,,M,,,35,,56,,0,,7,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.21,2018-06-21 0:00,NU,2018,6,21,4.3,,0.3,,8.3,,0,,,M,,M,,,33,,61,,0,,13.7,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.22,2018-06-22 0:00,NU,2018,6,22,6,,0.2,,11.7,,0,,,M,,M,,,2,,33,,0,,12,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.23,2018-06-23 0:00,NU,2018,6,23,5.4,,-0.6,,11.4,,0,,,M,,M,,,0,,0,,0,,12.6,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.24,2018-06-24 0:00,NU,2018,6,24,8.5,,4.8,,12.2,,9,,,M,,M,,,12,,43,,0,,9.5,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.25,2018-06-25 0:00,NU,2018,6,25,5.4,,0.3,,10.5,,1,,,M,,M,,,36,,70,,0,,12.6,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.26,2018-06-26 0:00,NU,2018,6,26,5.8,,0.1,,11.4,,0,,,M,,M,,,0,,0,,0,,12.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.27,2018-06-27 0:00,NU,2018,6,27,7.8,,2.3,,13.3,,0,,,M,,M,,,0,,0,,0,,10.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.28,2018-06-28 0:00,NU,2018,6,28,8.9,,4.2,,13.5,,0,,,M,,M,,,35,,44,,0,,9.1,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.29,2018-06-29 0:00,NU,2018,6,29,7.9,,2.8,,12.9,,0,,,M,,M,,,1,,32,,0,,10.1,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.6.30,2018-06-30 0:00,NU,2018,6,30,10.5,,4.2,,16.8,,0,,,M,,M,,,0,,0,,0,,7.5,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.1,2018-07-01 0:00,NU,2018,7,1,10,,5.4,,14.6,,0,,,M,,M,,,12,,32,,0,,8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.2,2018-07-02 0:00,NU,2018,7,2,9.4,,4.6,,14.1,,0,,,M,,M,,,36,,41,,0,,8.6,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.3,2018-07-03 0:00,NU,2018,7,3,9.8,,2.7,,16.8,,0,,,M,,M,,,35,,33,,0,,8.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.4,2018-07-04 0:00,NU,2018,7,4,11.2,,6.5,,15.9,,0,,,M,,M,,,0,,0,,0,,6.8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.5,2018-07-05 0:00,NU,2018,7,5,12,,4.9,,19.1,,0,,,M,,M,,,23,,39,,0,,6,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.6,2018-07-06 0:00,NU,2018,7,6,13.2,,5.5,,20.8,,0,,,M,,M,,,0,,0,,0,,4.8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.7,2018-07-07 0:00,NU,2018,7,7,9.5,,5.8,,13.2,,7.5,,,M,,M,,,34,,70,,0,,8.5,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.8,2018-07-08 0:00,NU,2018,7,8,8.1,,3.5,,12.6,,0.8,,,M,,M,,,34,,48,,0,,9.9,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.9,2018-07-09 0:00,NU,2018,7,9,12.2,,5.9,,18.4,,0,,,M,,M,,,0,,0,,0,,5.8,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.10,2018-07-10 0:00,NU,2018,7,10,19.9,,10.8,,29,,0,,,M,,M,,,27,,37,,1.9,,0,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.11,2018-07-11 0:00,NU,2018,7,11,19.3,,12.1,,26.5,,0,,,M,,M,,,0,,0,,1.3,,0,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.12,2018-07-12 0:00,NU,2018,7,12,19.2,,11.7,,26.7,,0,,,M,,M,,,34,,46,,1.2,,0,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.13,2018-07-13 0:00,NU,2018,7,13,14.3,,9.2,,19.4,,0,,,M,,M,,,36,,59,,0,,3.7,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.14,2018-07-14 0:00,NU,2018,7,14,11.5,,6.7,,16.2,,0,,,M,,M,,,36,,46,,0,,6.5,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.15,2018-07-15 0:00,NU,2018,7,15,12.8,,6.7,,18.8,,0,,,M,,M,,,36,,39,,0,,5.2,,,,,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.16,2018-07-16 0:00,NU,2018,7,16,15,,8.3,,21.7,,0,,,,,,,,,,,,0,,3,,31,,78,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.17,2018-07-17 0:00,NU,2018,7,17,15.9,,8.8,,23.1,,1.5,,,,,,,,13,,44,,0,,2.1,,38,,90,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.18,2018-07-18 0:00,NU,2018,7,18,11.4,,8.6,,14.2,,3.3,,,,,,,,10,,50,,0,,6.6,,57,,93,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.19,2018-07-19 0:00,NU,2018,7,19,14,,6.8,,21.1,,0,,,,,,,,35,,44,,0,,4,,48,,83,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.20,2018-07-20 0:00,NU,2018,7,20,15.1,,8.6,,21.6,,0,,,,,,,,35,,36,,0,,2.9,,30,,82,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.21,2018-07-21 0:00,NU,2018,7,21,15.1,,11.5,,18.6,,0.2,,,,,,,,34,,34,,0,,2.9,,45,,89,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.22,2018-07-22 0:00,NU,2018,7,22,13.2,,8.4,,17.9,,0.3,,,,,,,,36,,37,,0,,4.8,,48,,84,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.23,2018-07-23 0:00,NU,2018,7,23,11.7,,6.4,,17,,0,,,,,,,,35,,32,,0,,6.3,,44,,83,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.24,2018-07-24 0:00,NU,2018,7,24,16.8,,7.8,,25.8,,0,,,,,,,,30,,45,,0,,1.2,,33,,84,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.25,2018-07-25 0:00,NU,2018,7,25,18,,13.4,,22.7,,2.3,,,,,,,,36,,44,,0,,0,,32,,85,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.26,2018-07-26 0:00,NU,2018,7,26,13.8,,10.4,,17.1,,0.6,,,,,,,,2,,39,,0,,4.2,,39,,87,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.27,2018-07-27 0:00,NU,2018,7,27,18.4,,11.3,,25.4,,2,,,,,,,,27,,65,,0.4,,0,,41,,88,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.28,2018-07-28 0:00,NU,2018,7,28,12.9,,8.9,,16.9,,0.4,,,,,,,,35,,49,,0,,5.1,,41,,90,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.29,2018-07-29 0:00,NU,2018,7,29,7.7,,3.7,,11.7,,0.8,,,,,,,,34,,47,,0,,10.3,,47,,82,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.30,2018-07-30 0:00,NU,2018,7,30,7.5,,3.3,,11.6,,0,,,,,,,,33,,52,,0,,10.5,,52,,85,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.7.31,2018-07-31 0:00,NU,2018,7,31,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.8.1,2018-08-01 0:00,NU,2018,8,1,11.4,,5.9,,17,,4.3,,,,,,,,31,,62,,0,,6.6,,62,,93,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.8.2,2018-08-02 0:00,NU,2018,8,2,8.7,,5.4,,12,,0,,,,,,,,29,,50,,0,,9.3,,52,,86,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.8.3,2018-08-03 0:00,NU,2018,8,3,7.8,,6.9,,8.8,,4.6,,,,,,,,10,,51,,0,,10.2,,73,,94,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2018.8.4,2018-08-04 0:00,NU,2018,8,4,9.1,,7,,11.2,,0.6,,,,,,,,34,,80,,0,,8.9,,63,,94,
